vu_ort,vu_hoehe,tag,datum,uhrzeit,kat,flucht,igo,ago,t,sv,lv,anzahl_beteiligte,fg,rf,helm,mofa,kkr,krad,pkw,lkw,kom,sonstige,1,kennz_01,2,kennz_02,alkohol,typ,1_urs,2_urs,3_urs,sonst_urs,urs_02,lichtverhaeltnisse,strassenzustand,01_alter_in_jahren,02_alter_in_jahren,bemerkungen,kinder,18_24,senioren
Albersloher Weg,Hafenplatz,sa,11/14/2015,15:45,5,,m,,,,,2,,,,,,,2,,,,21,waf,21,ms,,640,,26,,,,,,20,,,,,
Burgwall,11,sa,11/14/2015,10:40,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,501,,14,,,,,1,83,,,,,
Albertsheide,21,sa,11/14/2015,21:45,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,711,,36,,,,2,1,56,,,,,
Weseler Straße,263,sa,11/14/2015,17:55,5,,m,,,,,2,,,,,,,2,,,,21,ah,21,waf,,703,,36,,,,2,1,23,,,,,
Loddenheide,5,sa,11/14/2015,14:55,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,14,,,,,1,34,,,,,
Dortmunder Straße,22,so,11/15/2015,12:20,5,,m,,,,,2,,,,,,,2,,,,21,ff,21,ms,,594,,14,,,,,1,29,,,,,
Dahlweg,2,mo,11/16/2015,9:30,5,,m,,,,,2,,,,,,,1,1,,,51,bor,21,coe,,682,,14,,,,,,56,,,,,
Glasuritstraße,1,mo,11/16/2015,16:00,5,,m,,,,,2,,,,,,,1,,,1,21,re,22,coe,,703,,14,,,,2,1,65,,,,,
Wienburgstraße,108,mo,11/16/2015,11:02,5,,o,,,,,2,,,,,,,1,1,,,40,ms,21,st,,501,,14,,,,,,73,,,,,
Am Schütthook,1,mo,11/16/2015,9:40,5,,m,,,,,1,,,,,,,,1,,,44,bor,,,,711,,36,,,,,,54,,Stadt,,,
Am Stadtgraben,Gerichtsstraße,mo,11/16/2015,16:01,5,,m,,,,,2,,,,,,,2,,,,21,eu,21,st,,201,,14,,,,,1,22,,,,,
Gartenstraße,Kolpingstraße,mo,11/16/2015,12:55,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,201,,14,,,,,1,37,,,,,
Linus-Pauling-Weg,,mo,11/16/2015,9:34,5,,m,,,,,2,,,,,,,1,1,,,40,so,21,ms,,582,,45,,,,,,16,,,,,
Franz-von-Waldeck-Straße,,mo,11/16/2015,14:25,5,,m,,,,,1,,,,,,,1,,,,21,f,,,,711,,36,,,,,,39,,Stadt,,,
Gartenstraße,83,mo,11/16/2015,19:00,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,36,,,,2,1,65,,,,,
Havichhorststraße,22,mo,11/16/2015,22:10,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,ms,,711,,36,,,,2,1,42,,,,,
Hittorfstraße,9,mo,11/16/2015,14:05,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,501,,14,,,,,,43,,,,,
Kettelerstraße,41,mo,11/16/2015,16:45,5,,m,,,,,2,,,,,,,2,,,,21,f,21,ms,,501,,14,,,,2/3,1,32,,,,,
Wolbecker Straße,Liboristraße,mo,11/16/2015,17:25,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,623,,14,,,,2,1,31,,,,,
Coerdestraße,ggü. 51,mo,11/16/2015,16:16,5,,m,,,,,2,,,,,,,2,,,,21,waf,21,te,,594,,14,,,,,1,73,,,,,
Hammer Straße,B 51,mo,11/16/2015,7:18,5,,m,,,,,2,,,,,,,2,,,,21,dol,21,od,,231,,14,,,,,,22,,,,,
Ottmarsbocholter Straße,"Abschn. 2, km 0,050",do,11/12/2015,17:25,5,,,o,,,,1,,,,,,,1,,,,21,ms,,,,751,,0,,86,,2,,49,,,,,
Catharina-Müller-Straße,8,fr,11/13/2015,10:15,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,36,,,,,,52,,,,,
Ramertsweg,202,fr,11/13/2015,8:11,5,,o,,,,,1,,,,,,,,1,,,44,wt,,,,711,,36,,,,,,61,,,,,
Schorlemer Straße,15,di,11/17/2015,15:20,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,st,,701,,14,,,,,,69,,,,,
Industrieweg,B 51,di,11/17/2015,20:45,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,601,,14,,,,2,1,23,,,,,
Ludgeriplatz,Schorlemer Straße,di,11/17/2015,21:30,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,231,,14,,,,2,1,29,,,,,
Hafenstraße,Ludgeriplatz,di,11/17/2015,21:31,5,,m,,,,,2,,,,,,,2,,,,21,st,21,hh,,231,,14,,,,2,1,27,,,,,
Albersloher Weg,Theodor-Scheiwe-Straße,di,11/17/2015,9:10,5,,m,,,,,2,,,,,,,2,,,,21,st,21,ms,,630,,26,,,,,1,59,,,,,
Coerdeplatz,18,di,11/17/2015,14:56,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,ms,,501,,14,,,,,1,28,,,,,
Westfalenstraße,200m v. Merkureck,di,11/17/2015,17:25,5,,m,,,,,3,,,,,,,3,,,,21,ms,21,waf,,611,,14,,,,,,46,,,,,
Grevener Straße,York-Ring,di,11/17/2015,11:45,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,ms,,623,,14,,,,,1,36,,,,,
Dyckburgstraße,B 51,di,11/17/2015,17:50,5,,,o,,,,1,,,,,,,1,,,,21,waf,,,,751,,0,,86,,2,1,71,,,,,
Hansestraße,14,mo,10/26/2015,16:40,2,,,,,1,1,2,,,,,,1,1,,,,21,coe,12,ms,,551,,37,,,,,,19,53,,,,
Loerstraße,23,do,10/8/2015,5:50,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,te,,703,,49,,,,,,90,,,,,
Robert-Koch-Straße,Landoisstraße,do,10/29/2015,11:53,5,X,,,,,,1,,,,,,,1,,,,21,d,,,,799,,49,,,,,,78,,Stadt,,,
Friedrich-Ebert-Straße,15,mi,11/4/2015,8:30,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,799,,49,,,,,,F,,,,,
Gut Insel,16,fr,11/6/2015,10:25,5,X,,,,,,2,,,,,,,2,,,,40,ms,21,ms,,799,,36,,,,,1,18,,,,,
Amelsbürener Straße,Hoffmann-von-Fallersleben-Weg,fr,10/30/2015,11:34,2,,,,,1,,2,,1,n,,,,1,,,,21,ms,71,,,344,,28,,,,,,69,78,,,,
Am Roggenkamp,194a,fr,11/6/2015,14:41,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,ms,,301,,37,,,,,,35,,,,,
Am Gievenbach,17,di,11/10/2015,11:50,5,,a,,,,,2,,,,,,,2,,,,21,ms,21,ms,,322,,27,,,,,1,30,,,,,
Weseler Straße,267,mi,11/11/2015,21:00,5,,m,,,,,2,,,,,,,2,,,,21,re,21,coe,,632,,26,,,,2,1,24,,,,,
Grevener Straße,200m h. Baustoff Feldmann,mi,11/11/2015,10:05,5,,z,,,,,2,,,,,,,1,,,1,59,,21,st,,799,,14,,,,,,54,,,,,
Manfred-von-Richthofen-Straße,56,do,11/12/2015,7:55,5,,z,,,,,2,,,,,,,2,,,,21,ah,21,waf,,711,,36,,,,,,20,,,,,
Dorpatweg,4,fr,11/13/2015,12:15,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,323,,37,,,,,,64,,,,,
Kappenberger Damm,423,fr,11/13/2015,13:50,5,,m,,,,,2,,,,,,,1,1,,,21,e,44,e,,681,,14,,,,,,58,,,,,
Robert-Bosch-Straße,2,fr,11/13/2015,12:50,5,,z,,,,,2,,,,,,,2,,,,21,bf,21,ms,,703,,36,,,,,,55,,,,,
Habichtshöhe,79,fr,11/13/2015,16:50,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,711,,36,,,,1,,30,,,,,
Dechaneischanze,10,fr,11/13/2015,14:45,5,,m,,,,,2,,,,,,,2,,,,21,hh,21,hh,,501,,14,,,,,,78,,,,,
Friedrich-Ebert-Straße,142,fr,11/13/2015,13:49,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,36,,,,,,25,,,,,
Kegelskamp,Brunnenweg,sa,11/14/2015,7:55,5,,m,,,,,2,,,,,,,2,,,,21,bor,21,ms,,711,,36,,,,,1,24,,,,,
Münzstraße,36,sa,11/14/2015,13:40,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,711,,36,,,,,,36,,,,,
Theodor-Scheiwe-Straße,2,sa,11/14/2015,15:05,5,,z,,,,,2,,,,,,,1,1,,,51,ms,21,ms,,703,,14,,,,,1,23,,,,,
Scharnhorststraße,Parkplatz Große Aula,so,11/15/2015,21:30,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,waf,,703,,14,,,,2,1,20,,,,,
Friedrich-Ebert-Straße,127,mo,10/5/2015,15:50,3,,,,,,1,2,,,,,,,2,,,,21,ms,21,ms,,211,,35,,,,,,55,,,,,
Hammer Straße,Sankt-Josefs-Kirchplatz,mi,11/18/2015,16:30,3,,,,,,1,2,,1,n,,,,1,,,,21,ms,71,,,243,,35,,,,1,,76,66,,,,
Deermannstraße,,di,11/3/2015,11:45,5,X,,,,,,1,,,,,,,,1,,,51,ho,,,,799,,49,,,,,,59,,Stadt,,,
Brock,250,mi,11/18/2015,1:45,2,,,,,1,,1,,,,,1,,,,,,01,,,,,732,,73,84,,,2,1,24,,,,,
Friedrich-Ebert-Straße,145 Parkplatz,mi,10/21/2015,15:30,5,X,,,,,,2,,,,,,,1,,,1,92,,21,te,,703,,49,,,,,,F,,,,,
Hiltruper Straße,23 Parkplatz,mo,11/16/2015,15:45,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,,,F,,,,,
Meßkamp,Kinderhauser Straße,mo,11/16/2015,13:59,3,,,,,,1,2,,1,n,,,,1,,,,71,,21,un,,321,,27,,,,,,28,24,,,,
Hartmannsbrook,141,do,11/5/2015,9:25,5,,a,,,,,2,,,,,,,2,,,,21,ms,21,ms,,321,,37,,,,,,40,,,,,
Grevener Straße,3  Fahrbahnrand,mo,9/28/2015,16:22,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,ms,,702,,14,,,,,,25,,,,,
Bergiusstraße,Parkplatz BASF,do,11/5/2015,5:40,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,,,F,,,,,
Grevener Straße,69 Parkplatz,do,11/19/2015,12:50,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,,,F,,,,,
Kappelenstraße,2a,mi,11/18/2015,19:33,5,X,,,,,,1,,,,,,,,,,1,92,,,,,799,,49,,,,2/3,,F,,,,,
Landoisstraße,3,fr,10/30/2015,20:00,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,ms,,599,,14,,,,2/3,,F,,,,,
Von-Witzleben-Straße,9,so,11/1/2015,19:55,5,X,,,,,,2,,,,,1,,1,,,,01,,21,ham,,501,,49,,,,2/3,,F,,,,,
Catharina-Müller-Straße,5,sa,11/21/2015,21:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,799,,49,,,,2/3,,F,,,,,
Robert-Bosch-Straße,2 Parkplatz,mi,11/11/2015,12:15,5,X,,,,,,2,,,,,,,1,,,1,92,,21,be,,703,,49,,,,,,F,,,,,
Ludwig-Wolker-Straße,27,do,11/19/2015,11:22,4,,,,,,,3,,,,,,,3,,,,21,ms,21,ms,,701,,49,,,,,,82,,,,,
Voebergweg,im Verlauf,di,11/17/2015,16:45,5,X,,,,,,2,,,,,,,1,,,1,92,,21,re,,651,,49,,,,1,1,F,,,,,
Bremer Straße,Hamburger Straße,do,11/19/2015,15:00,2,,,,,1,,2,,1,n,,,,1,,,,71,,21,ms,,321,,28,,,,,,57,53,,,,
Weseler Straße,40,do,11/19/2015,20:00,5,,a,,,,,2,,,,,,,1,1,,,40,ms,21,ms,,632,,26,,,,2,1,55,,,,,
Loddenheide,Eulerstraße,do,9/17/2015,15:40,3,,,,,,1,2,,1,n,,,,1,,,,21,ms,71,,,342,,28,,,,,,39,76,,,,
Fliednerstraße,17 Parkhaus,di,10/27/2015,14:30,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,,,F,,,,,
Warendorfer Straße,Stiftsstraße,sa,11/14/2015,13:25,5,,a,,,,,2,,,,,,,2,,,,21,bor,21,ms,,799,,18,,,,,,24,,,,,
Steinfurter Straße,Höhe Zufahrt Betriebsweg BAB 1 ,mo,11/16/2015,16:19,3,,,,,,1,2,,2,n,,,,,,,,71,,71,,,681,,10,,,,,1,63,14,,,,
Hansaring,59 Parkplatz,di,11/3/2015,11:00,3,,,,,,1,2,,1,n,,,,1,,,,21,ms,71,,,714,,36,49,,,,,32,79,,,,
Weseler Straße,43,do,11/12/2015,17:20,3,,,,,,1,3,,,,,,,3,,,,21,wan,21,ms,,603,,49,,,,,,54,30,,,,
Ritterstraße ,Parkplatz,fr,11/20/2015,8:10,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,,,F,,,,,
Marktallee,Parkplatz Firma Buchholz,fr,10/30/2015,21:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,,,F,,,,,
Dingstiege,61,fr,11/20/2015,19:30,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,701,,49,,,,,,F,,,,,
Buldernweg,5,mi,10/14/2015,10:16,5,X,,,,,,1,,,,,,,,1,,,44,k,,,,710,,36,,,,,1,52,,,,,
Mersmannstiege,3,mi,10/14/2015,21:00,3,,,,,,1,3,,,,,,,3,,,,21,coe,21,ge,,611,,14,49,,,2/3,,25,36,,,,
Albersloher Weg,539 Parkplatz,di,10/20/2015,11:10,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,49,,,,,,46,,,,,
Waldeyerstraße,Sentruper Höhe,do,11/5/2015,21:39,3,,,,,,1,2,,1,n,,,,1,,,,21,ms,71,,,224,,35,,,,2/3,,33,44,,,,
Albersloher Weg,Umgehungsstraße,mi,11/4/2015,6:55,5,X,,,,,,2,,,,,,,2,,,,21,gt,21,ms,,251,,26,,,,,,52,,,,,
Idenbrockplatz,Parkplatz,mi,11/11/2015,9:45,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,waf,,703,,49,,,,,1,77,,,,,
Münsterstraße,Höhe Auf der Laer einw.,di,11/17/2015,8:45,3,,,,,,2,2,,,,,,,2,,,,21,bs,21,gt,,611,,49,,,,,,46,64,,,,
Austermannstraße,Johann-Krane-Weg  Kreisverkehr,di,11/17/2015,7:00,3,,,,,,1,1,,,,1,,,,,,,02,,,,,122,,13,49,,,2/3,1,20,,,,,
Waldeyerstraße,30 Parkhaus,mi,11/18/2015,12:30,2,,a,,,,,2,,,,,,,2,,,,21,os,21,ms,,703,,36,49,,,,,50,,,,,
Hagelbachstiege,Am Baumberger Hof,di,11/3/2015,13:25,3,,,,,,1,2,1,,,,,,1,,,,21,mk,81,,,220,,11,40,,,,,40,47,,,,
Wolbecker Straße,B 51,di,11/10/2015,18:23,5,X,,,,,,1,,,,,,,,,,1,92,,,,,799,,49,,,,2/3,,F,,,,,
Von-Steuben-Straße,20 Parkplatz,mi,11/18/2015,13:10,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,,,F,,,,,
Stubengasse,22,fr,10/16/2015,18:50,5,X,,,,,,2,,,,,,,2,,,,21,gt,21,h,,710,,36,,,,2/3,,25,,,,,
Oberschlesier Straße,106,sa,11/7/2015,19:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,st,,799,,49,,,,,,F,,,,,
Promenade,zw.Windthorst. und Salzstraße,mo,10/19/2015,19:20,3,X,,,,,1,2,,1,ja,,,,,,,1,83,,71,,,752,,,,87,,2/3,,70,57,,,,
Hammer Straße,Friedrich-Ebert-Straße,di,10/27/2015,12:34,2,,,,,1,,2,,,,,,,2,,,,21,ms,25,ms,,211,,35,,,,,,24,61,,,,
Kardinal-von-Galen-Ring,Scharnhorststraße,sa,10/24/2015,0:48,3,,,,,,1,2,,,,,,,2,,,,21,ms,21,k,,231,,31,,,,2/3,,33,31,,,,
Am Berg Fidel ,70,do,11/19/2015,17:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,2,1,F,,,,,
Westfalenstraße,109 Parkstreifen,do,10/8/2015,19:55,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,ms,,799,,49,,,,2/3,1,30,37,,,,
Roxeler Straße,Dorffeldstraße,mo,11/23/2015,17:15,5,,a,,,,,2,,,,,,,2,,,,21,ms,21,ms,,631,,23,,,,2/3,,44,,,,,
Damaschkeweg,8,mo,11/9/2015,14:55,5,X,,,,,,2,,,,,,,1,1,,,59,bor,21,m,,521,,14,,,,,,51,,,,,
Ludgeriplatz,Ludgeristraße,di,11/3/2015,16:50,5,X,,,,,,2,,,,,,,1,,1,,33,waf,21,ms,,252,,14,,,,1,,45,,,,,
Gremmendorfer Weg,34,so,11/1/2015,18:30,2,x,,,,1,,2,,2,,,,,,,,,71,,71,,,681,,49,,,,2,,F,60,,,,
Hafenstraße,Von-Steuben-Straße,mo,11/16/2015,17:40,3,X,,,,,1,2,,2,,,,,,,,,71,,71,,,341,,31,,,,2,,F,54,,,,
Bismarckallee,23,so,11/15/2015,10:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,d,,799,,49,,,,,1,F,,,,,
Westhoffstraße,vor Kreuzung Rektoratsweg,sa,11/21/2015,21:40,5,,a,,,,,2,,,,,,,2,,,,21,ms,21,ne,,630,,14,22,,,2/3,1,38,,,,,
Umgehungsstraße,Albersloher Weg FR stadtauswärts,fr,11/20/2015,20:45,5,,a,,,,,2,,,,,,,1,1,,,21,ah,44,vec,,251,,11,,,14,2/3,,39,,,,,
Ludgeristraße,Promenade,mo,11/23/2015,9:52,3,,,,,,1,2,,1,n,,,,,,,,71,,21,ms,,621,,14,,,,,1,69,51,,,,
Stiftsstraße,Sankt-Mauritz-Freiheit,so,11/8/2015,13:30,5,X,,,,,,2,,,,,,,1,1,,1,92,,21,waf,,799,,49,,,,,,F,,,,,
Albersloher Weg,Egbert-Snoek-Straße,mo,10/26/2015,22:40,3,,,,,,2,2,,,,,,,2,,,,21,ms,21,st,,629,,14,,,,2/3,,22,41,,,,
Hammer Straße,278,fr,10/23/2015,17:05,3,,,,,,1,2,,,,,,,2,,,,21,ms,21,ms,,621,,14,,,,,,30,31,,,,
Staufenstraße,49,fr,10/16/2015,23:15,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,ms,,599,,49,,,,2,,45,,,,,
Aegidiimarkt,1-7  Parkhaus,fr,11/20/2015,14:30,5,,a,,,,,2,,,,,,,2,,,,21,ms,21,bor,,703,,49,,,,,,46,,,,,
Albersloher Weg,419,mi,10/21/2015,18:06,3,,,,,,1,2,,,,,,,2,,,,21,ms,21,ms,,612,,14,,,,2/3,,43,56,,,,
Lippstädter Straße,1 Parkstreifen,mo,9/21/2015,19:30,5,X,,,,,,2,,,,,,,2,,,,21,,21,coe,,703,,14,,,,2/3,,F,,,,,
Meesenstiege,52,sa,11/21/2015,14:05,3,,,,,,2,2,,2,n,,,,,,,,71,,71,,,371,,10,37,,,,1,33,55,,,,
Lazarettstraße,Schulstraße FR Studtstraße,di,11/24/2015,14:05,3,,,,,,1,1,,1,n,,,,,,,,71,,,,,121,,49,,,,,1,20,,,,,
Sudmühlenstraße,107 Fahrbahnrand,mi,10/14/2015,16:30,3,X,,,,,1,2,1,,,,,,1,,,,21,ms,81,,,671,,49,,,,,,78,27,,,,
Catharina-Müller-Straße,4 Parkplatz,sa,10/31/2015,18:05,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,hsk,,703,,49,,,,2/3,,F,,,,,
Geiststraße,Hochstraße,fr,10/30/2015,11:05,3,,,,,,1,1,,1,n,,,,,,,,71,,,,,141,,49,,,,,,77,,,,,
Von-der-Tinnen-Straße,15,di,10/20/2015,10:00,5,X,,,,,,2,,,,,,,2,,,,21,bor,21,st,,701,,49,,,,,,18,,,,,
Nottulner Landweg,46 b,do,10/29/2015,14:30,4,,,,,,,2,,,,,,,2,,,,21,ms,21,ms,,799,01,49,,,,,,45,,"BAK = 0,46%o",,,
Wilhelmstraße,Neutor,sa,10/24/2015,2:50,3,,,,,,1,1,,1,n,,,,,,,,71,,,,,799,01,49,,,,2/3,,49,,"BAK = 2,32%o",,,
Hohe Geest,135,di,10/20/2015,18:20,3,X,,,,,1,2,1,,,,,,1,,,,81,,21,ms,,421,,63,64,,,1,,F,,,,,
Schillerstraße,38,di,10/27/2015,7:40,3,X,,,,,1,2,1,,,,,,1,,,,81,,21,ms,,443,,64,,,,1,1,16,F,,,,
Schifffahrter Damm,510 Tankstellenzufahrt,di,11/24/2015,16:25,4,,,,,,,2,,,,,,,1,1,,,21,waf,44,st,,252,,16,35,37,,2/3,1,54,,,,,
Meesenstiege,Langestraße,mo,11/16/2015,6:50,3,,,,,,1,2,,1,n,,,,1,,,,21,ham,71,,,243,,35,,,,2/3,,44,58,,,,
Ewaldistraße,3,fr,11/20/2015,16:30,5,X,,,,,,2,,,,,,,1,,,1,92,,21,st,,501,,49,,,,,,F,,,,,
Studtplatz,1,mi,11/25/2015,10:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,701,,49,,,,,1,F,,,,,
Geister Landweg,2 Parkplatz,di,11/21/2015,7:15,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,,1,F,,,,,
Mauritz-Lindenweg,101 Parkplatz,mo,11/23/2015,7:10,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,,1,F,,,,,
Rüschhausweg,Arnheimweg,mo,11/16/2015,13:51,3,,,,,,1,2,,1,n,,,,1,,,,21,ms,71,,,261,,35,,,,,,35,50,,,,
Hammer Straße,Trauttmannsdorffstraße,fr,11/6/2015,9:50,3,X,,,,,1,2,,1,n,,,,1,,,,21,be,71,,,304,,35,,,,,1,31,77,,,,
Jahnstraße,74,mi,11/25/2015,13:00,5,X,,,,,,2,,1,,,,,1,,,,71,,21,ne,,799,,49,,,,,1,F,,,,,
Mecklenbecker Straße,Bonhöfferstraße,do,11/19/2015,20:15,3,,,,,,1,2,,1,n,,,,1,,,,21,ms,71,,,551,,37,,,,2/3,1,80,25,,,,
Melchersstraße,Parkplatz  ???,di,11/17/2015,19:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,2/3,1,F,,,,,
Schorlemer Straße,Engelstraße,do,11/26/2015,17:35,4,,,,,,,2,,,,,,,1,,1,,21,te,33,st,,634,,26,,,,2/3,,28,,,,,
Hamannplatz,Parkplatz Aldi,fr,9/25/2015,14:35,5,X,,,,,,2,,,,,,,2,,,,21,,21,waf,,703,,49,,,,,,F,,,,,
Wienburgstraße,ca. 150m vor Cheruskerring,mi,11/25/2015,16:15,2,,,,,1,,1,,1,n,,,,,,,,71,,,,,141,,49,,,,,,75,,,,,
Matthäuskirchweg,1,mo,11/2/2015,11:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,re,,799,,49,,,,,,F,,,,,
Schlossplatz,Universitätsstraße,mi,10/21/2015,19:10,5,X,,,,,,2,,,,,,,2,,,,21,hf,21,ms,,651,,36,,,,,,72,,,,,
Königsstraße,31,do,11/5/2015,13:35,3,,,,,,1,2,,1,n,,,,1,,,,21,ms,71,,,581,,45,,,,,,54,52,,,,
Augustastraße,43,do,10/1/2015,16:50,5,X,,,,,,2,,,,,,,1,1,,,40,PL,21,lwl,,701,,14,,,,,,F,,,,,
Gasselstiege,Von-Einem-Straße,so,11/22/2015,16:00,5,X,,,,,,2,,1,,,,,1,,,,71,,21,ms,,501,,49,,,,,,F,,,,,
Schifffahrter Damm,21 Parkplatz,do,11/12/2015,22:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,waf,,703,,49,,,,,,F,,,,,
Hensenstraße,185 Parkstreifen,fr,10/30/2015,16:30,5,X,,,,,,2,,,,,,,,1,,1,92,,40,eu,,799,,49,,,,,,F,,,,,
Hafenstraße,Südstraße,do,11/26/2015,15:07,3,,,,,,1,2,,1,,,,,1,,,,21,ms,71,,,243,,35,,,,,,49,23,,,,
Langestraße,75,do,11/26/2015,22:15,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,702,,49,,,,,,F,,,,,
Studtstraße,Lazarettstraße,do,11/26/2015,16:05,5,X,,,,,,3,,2,,,,,,1,,,71,,71,,,332,,18,27,,,,,F,,,,,
Grevener Straße,kurz h.Dorpatweg einw.,mo,10/19/2015,7:57,5,X,,,,,,2,,,,,,,1,,1,,33,ms,21,ms,,631,,26,,,,1,,59,,Stadt ,,,
Von-Esmarch-Straße,Muckermannweg,so,10/25/2015,14:05,2,,,,,1,,2,,1,n,,,,1,,,,21,ms,71,,,372,,13,49,,,,,82,5,,,,
Wolbecker Straße,133,so,10/18/2015,19:15,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,ms,,501,,14,,,,2/3,,74,,,,,
Middelkamp,15,di,11/24/2015,13:30,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,,1,F,,,,,
Bahnhofsstraße,48,sa,10/17/2015,20:10,3,,,,,,1,2,,1,n,,,,1,,,,21,ms,71,,,211,,35,,,,2/3,1,21,32,,,,
Hansaring,41,fr,10/23/2015,19:39,3,,,,,,2,2,,,,,,,1,,1,,21,re,33,ms,,702,,36,,,,2/3,,32,32,Stadt ,,,
Gutav-Stresemann-Weg,62,fr,10/23/2015,7:45,5,X,,,,,,2,,,,,,,1,,,1,92,,21,töl,,799,,49,,,,,,F,,,,,
Hessenweg,ca. 100 m vor Coermühle,mo,11/23/2015,14:20,5,,a,,,,,2,,,,,,,1,,,1,21,ms,59,so,,681,,11,,,,,,75,,,,,
Cheruskerring,80b,do,11/12/2015,15:30,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,799,,49,,,,,,F,,,,,
Zurhornstraße,26,fr,11/20/2015,19:30,5,X,,,,,,2,,,,,,1,,,,1,92,,11,ms,,799,,49,,,,,1,F,,,,,
Burgstraße,13,mo,11/2/2015,12:00,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,ms,,501,,14,,,,,,84,,,,,
Ostmarkstraße,Albertstraße,fr,11/20/2015,17:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,os,,799,,49,,,,,,F,,,,,
Wermelingstraße,16,sa,11/28/2015,19:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,waf,,701,,49,,,,,,F,,,,,
Osttor,250,fr,11/27/2015,12:05,4,,,,,,,3,,,,,,,3,,,,21,bor,21,waf,,299,,35,,,,,,73,,Stadt ,,,
Hammer Straße,311 Busspur,sa,10/31/2015,13:59,3,,,,,,1,2,1,,,,,,1,,,,81,,21,ms,,453,,62,64,,,,,21,47,,,,
Catharina-Müller-Straße,4 Parkplatz,fr,11/6/2015,10:50,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,e,,703,,36,49,,,,,77,,,,,
Dodostraße,Havichhorststraße,mi,11/11/2015,16:45,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,799,,49,,,,,,F,,,,,
Südstraße,70,sa,11/14/2015,15:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,799,,49,,,,,,F,,,,,
Heroldstraße,14 FR Wiedaustraße,mi,11/4/2015,18:00,5,,a,,,,,2,,,,,,,1,,,1,21,ms,92,,,141,,49,,,,2/3,,82,,,,,
Klopingstraße,Geiststraße,fr,11/20/2015,19:30,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,799,,49,,,,,,F,,,,,
